cust_id,total_tickets,resolved_tickets,fcr_flag,fcr_score
CUST_5823,9,9,1,1.0
CUST_5824,3,3,1,1.0
CUST_5825,3,3,1,1.0
CUST_5826,3,3,1,1.0
CUST_5827,6,6,1,1.0
CUST_5828,5,5,1,1.0
CUST_5829,5,5,1,1.0
CUST_5830,8,8,1,1.0
CUST_5831,5,5,1,1.0
CUST_5832,10,10,1,1.0
CUST_5833,6,6,1,1.0
CUST_5834,6,6,1,1.0
CUST_5835,7,7,1,1.0
CUST_5836,5,5,1,1.0
CUST_5837,5,5,1,1.0
CUST_5838,7,7,1,1.0
CUST_5839,4,4,1,1.0
CUST_5840,2,2,1,1.0
CUST_5841,4,4,1,1.0
CUST_5842,5,5,1,1.0
CUST_5843,4,4,1,1.0
CUST_5844,6,6,1,1.0
CUST_5845,7,7,1,1.0
CUST_5846,7,7,1,1.0
CUST_5847,7,7,1,1.0
CUST_5848,5,5,1,1.0
CUST_5849,3,3,1,1.0
CUST_5850,6,6,1,1.0
CUST_5851,3,3,1,1.0
CUST_5852,8,8,1,1.0
CUST_5853,7,7,1,1.0
CUST_5854,7,7,1,1.0
CUST_5855,6,6,1,1.0
CUST_5856,4,4,1,1.0
CUST_5857,4,4,1,1.0
CUST_5858,9,9,1,1.0
CUST_5859,2,2,1,1.0
CUST_5860,6,6,1,1.0
CUST_5861,8,8,1,1.0
CUST_5862,6,6,1,1.0
CUST_5863,7,7,1,1.0
CUST_5864,4,4,1,1.0
CUST_5865,2,2,1,1.0
CUST_5866,1,1,1,1.0
CUST_5867,8,8,1,1.0
CUST_5868,7,7,1,1.0
CUST_5869,3,3,1,1.0
CUST_5870,3,3,1,1.0
CUST_5871,4,4,1,1.0
CUST_5872,3,3,1,1.0
CUST_5873,2,2,1,1.0
CUST_5874,5,5,1,1.0
CUST_5875,5,5,1,1.0
CUST_5876,6,6,1,1.0
CUST_5877,3,3,1,1.0
CUST_5878,6,6,1,1.0
CUST_5879,4,4,1,1.0
CUST_5880,6,6,1,1.0
CUST_5881,1,1,1,1.0
CUST_5882,7,7,1,1.0
CUST_5883,7,7,1,1.0
CUST_5884,1,1,1,1.0
CUST_5885,7,7,1,1.0
CUST_5886,9,9,1,1.0
CUST_5887,6,6,1,1.0
CUST_5888,3,3,1,1.0
CUST_5889,4,4,1,1.0
CUST_5890,4,4,1,1.0
CUST_5892,4,4,1,1.0
CUST_5893,5,5,1,1.0
CUST_5894,2,2,1,1.0
CUST_5895,8,8,1,1.0
CUST_5896,4,4,1,1.0
CUST_5897,3,3,1,1.0
CUST_5898,5,5,1,1.0
CUST_5899,7,7,1,1.0
CUST_5900,4,4,1,1.0
CUST_5901,2,2,1,1.0
CUST_5902,7,7,1,1.0
CUST_5903,1,1,1,1.0
CUST_5904,4,4,1,1.0
CUST_5905,5,5,1,1.0
CUST_5906,6,6,1,1.0
CUST_5907,8,8,1,1.0
CUST_5908,5,5,1,1.0
CUST_5909,3,3,1,1.0
CUST_5910,5,5,1,1.0
CUST_5911,6,6,1,1.0
CUST_5912,6,6,1,1.0
CUST_5913,6,6,1,1.0
CUST_5914,2,2,1,1.0
CUST_5915,9,9,1,1.0
CUST_5916,4,4,1,1.0
CUST_5917,5,5,1,1.0
CUST_5918,2,2,1,1.0
CUST_5919,6,6,1,1.0
CUST_5920,5,5,1,1.0
CUST_5921,12,12,1,1.0
CUST_5922,8,8,1,1.0
CUST_5923,3,3,1,1.0
CUST_5924,7,7,1,1.0
CUST_5925,4,4,1,1.0
CUST_5926,7,7,1,1.0
CUST_5927,3,3,1,1.0
CUST_5928,6,6,1,1.0
CUST_5929,5,5,1,1.0
CUST_5930,7,7,1,1.0
CUST_5931,3,3,1,1.0
CUST_5932,4,4,1,1.0
CUST_5933,6,6,1,1.0
CUST_5934,2,2,1,1.0
CUST_5935,5,5,1,1.0
CUST_5936,6,6,1,1.0
CUST_5937,7,7,1,1.0
CUST_5938,3,3,1,1.0
CUST_5939,4,4,1,1.0
CUST_5940,8,8,1,1.0
CUST_5941,6,6,1,1.0
CUST_5942,5,5,1,1.0
CUST_5943,4,4,1,1.0
CUST_5944,4,4,1,1.0
CUST_5945,1,1,1,1.0
CUST_5946,4,4,1,1.0
CUST_5947,4,4,1,1.0
CUST_5948,6,6,1,1.0
CUST_5949,3,3,1,1.0
CUST_5950,3,3,1,1.0
CUST_5951,7,7,1,1.0
CUST_5952,5,5,1,1.0
CUST_5953,3,3,1,1.0
CUST_5954,6,6,1,1.0
CUST_5955,7,7,1,1.0
CUST_5956,2,2,1,1.0
CUST_5957,4,4,1,1.0
CUST_5958,4,4,1,1.0
CUST_5959,5,5,1,1.0
CUST_5960,7,7,1,1.0
CUST_5961,5,5,1,1.0
CUST_5962,5,5,1,1.0
CUST_5963,7,7,1,1.0
CUST_5964,4,4,1,1.0
CUST_5965,6,6,1,1.0
CUST_5966,2,2,1,1.0
CUST_5967,4,4,1,1.0
CUST_5968,6,6,1,1.0
CUST_5969,7,7,1,1.0
CUST_5970,7,7,1,1.0
CUST_5971,6,6,1,1.0
CUST_5972,4,4,1,1.0
CUST_5973,4,4,1,1.0
CUST_5974,6,6,1,1.0
CUST_5975,2,2,1,1.0
CUST_5976,3,3,1,1.0
CUST_5977,7,7,1,1.0
CUST_5978,6,6,1,1.0
CUST_5979,7,7,1,1.0
CUST_5980,5,5,1,1.0
CUST_5981,6,6,1,1.0
CUST_5982,5,5,1,1.0
CUST_5983,4,4,1,1.0
CUST_5984,1,1,1,1.0
CUST_5985,7,7,1,1.0
CUST_5986,6,6,1,1.0
CUST_5987,5,5,1,1.0
CUST_5988,3,3,1,1.0
CUST_5989,7,7,1,1.0
CUST_5990,5,5,1,1.0
CUST_5991,4,4,1,1.0
CUST_5992,4,4,1,1.0
CUST_5993,1,1,1,1.0
CUST_5994,1,1,1,1.0
CUST_5995,4,4,1,1.0
CUST_5996,4,4,1,1.0
CUST_5997,5,5,1,1.0
CUST_5998,6,6,1,1.0
CUST_5999,7,7,1,1.0
CUST_6000,6,6,1,1.0
CUST_6001,5,5,1,1.0
CUST_6002,3,3,1,1.0
CUST_6003,4,4,1,1.0
CUST_6004,5,5,1,1.0
CUST_6005,5,5,1,1.0
CUST_6006,10,10,1,1.0
CUST_6007,5,5,1,1.0
CUST_6008,3,3,1,1.0
CUST_6009,3,3,1,1.0
CUST_6010,3,3,1,1.0
CUST_6011,2,2,1,1.0
CUST_6012,6,6,1,1.0
CUST_6013,5,5,1,1.0
CUST_6014,3,3,1,1.0
CUST_6015,8,8,1,1.0
CUST_6016,3,3,1,1.0
CUST_6017,4,4,1,1.0
CUST_6018,7,7,1,1.0
CUST_6019,6,6,1,1.0
CUST_6020,6,6,1,1.0
CUST_6021,6,6,1,1.0
CUST_6022,3,3,1,1.0
CUST_6023,5,5,1,1.0
CUST_6024,2,2,1,1.0
CUST_6025,6,6,1,1.0
CUST_6026,2,2,1,1.0
CUST_6027,2,2,1,1.0
CUST_6028,7,7,1,1.0
CUST_6029,4,4,1,1.0
CUST_6030,3,3,1,1.0
CUST_6031,5,5,1,1.0
CUST_6032,7,7,1,1.0
CUST_6033,5,5,1,1.0
CUST_6034,5,5,1,1.0
CUST_6035,3,3,1,1.0
CUST_6036,5,5,1,1.0
CUST_6037,9,9,1,1.0
CUST_6038,6,6,1,1.0
CUST_6039,6,6,1,1.0
CUST_6040,1,1,1,1.0
CUST_6041,9,9,1,1.0
CUST_6042,9,9,1,1.0
CUST_6043,5,5,1,1.0
CUST_6044,3,3,1,1.0
CUST_6045,10,10,1,1.0
CUST_6046,6,6,1,1.0
CUST_6047,4,4,1,1.0
CUST_6048,6,6,1,1.0
CUST_6049,2,2,1,1.0
CUST_6050,4,4,1,1.0
CUST_6051,1,1,1,1.0
CUST_6052,8,8,1,1.0
CUST_6053,4,4,1,1.0
CUST_6054,7,7,1,1.0
CUST_6055,3,3,1,1.0
CUST_6056,3,3,1,1.0
CUST_6057,4,4,1,1.0
CUST_6058,7,7,1,1.0
CUST_6059,9,9,1,1.0
CUST_6060,2,2,1,1.0
CUST_6061,5,5,1,1.0
CUST_6062,5,5,1,1.0
CUST_6063,6,6,1,1.0
CUST_6064,6,6,1,1.0
CUST_6065,6,6,1,1.0
CUST_6066,4,4,1,1.0
CUST_6067,5,5,1,1.0
CUST_6068,4,4,1,1.0
CUST_6069,4,4,1,1.0
CUST_6070,4,4,1,1.0
CUST_6071,7,7,1,1.0
CUST_6072,3,3,1,1.0
CUST_6073,5,5,1,1.0
CUST_6074,6,6,1,1.0
CUST_6075,8,8,1,1.0
CUST_6076,2,2,1,1.0
CUST_6077,6,6,1,1.0
CUST_6078,6,6,1,1.0
CUST_6079,9,9,1,1.0
CUST_6080,8,8,1,1.0
CUST_6081,5,5,1,1.0
CUST_6082,5,5,1,1.0
CUST_6083,3,3,1,1.0
CUST_6084,7,7,1,1.0
CUST_6085,6,6,1,1.0
CUST_6086,7,7,1,1.0
CUST_6087,5,5,1,1.0
CUST_6088,4,4,1,1.0
CUST_6089,3,3,1,1.0
CUST_6090,4,4,1,1.0
CUST_6091,3,3,1,1.0
CUST_6092,7,7,1,1.0
CUST_6093,8,8,1,1.0
CUST_6094,7,7,1,1.0
CUST_6095,6,6,1,1.0
CUST_6096,6,6,1,1.0
CUST_6097,8,8,1,1.0
CUST_6098,9,9,1,1.0
CUST_6099,2,2,1,1.0
CUST_6100,2,2,1,1.0
CUST_6101,4,4,1,1.0
CUST_6102,8,8,1,1.0
CUST_6103,2,2,1,1.0
CUST_6104,7,7,1,1.0
CUST_6105,4,4,1,1.0
CUST_6106,4,4,1,1.0
CUST_6107,4,4,1,1.0
CUST_6108,3,3,1,1.0
CUST_6109,3,3,1,1.0
CUST_6110,7,7,1,1.0
CUST_6111,5,5,1,1.0
CUST_6112,6,6,1,1.0
CUST_6113,6,6,1,1.0
CUST_6114,7,7,1,1.0
CUST_6115,1,1,1,1.0
CUST_6116,8,8,1,1.0
CUST_6117,8,8,1,1.0
CUST_6118,3,3,1,1.0
CUST_6119,4,4,1,1.0
CUST_6120,3,3,1,1.0
CUST_6121,2,2,1,1.0
CUST_6122,4,4,1,1.0
CUST_6123,4,4,1,1.0
CUST_6124,7,7,1,1.0
CUST_6125,7,7,1,1.0
CUST_6126,4,4,1,1.0
CUST_6127,2,2,1,1.0
CUST_6128,3,3,1,1.0
CUST_6129,10,10,1,1.0
CUST_6130,4,4,1,1.0
CUST_6131,7,7,1,1.0
CUST_6132,2,2,1,1.0
CUST_6133,3,3,1,1.0
CUST_6134,3,3,1,1.0
CUST_6135,7,7,1,1.0
CUST_6136,5,5,1,1.0
CUST_6137,5,5,1,1.0
CUST_6138,5,5,1,1.0
CUST_6139,8,8,1,1.0
CUST_6140,6,6,1,1.0
CUST_6141,6,6,1,1.0
CUST_6143,3,3,1,1.0
CUST_6144,5,5,1,1.0
CUST_6145,4,4,1,1.0
CUST_6146,6,6,1,1.0
CUST_6147,1,1,1,1.0
CUST_6148,4,4,1,1.0
CUST_6149,6,6,1,1.0
CUST_6150,5,5,1,1.0
CUST_6151,7,7,1,1.0
CUST_6152,4,4,1,1.0
CUST_6153,6,6,1,1.0
CUST_6154,6,6,1,1.0
CUST_6155,9,9,1,1.0
CUST_6156,4,4,1,1.0
CUST_6157,3,3,1,1.0
CUST_6158,3,3,1,1.0
CUST_6159,9,9,1,1.0
CUST_6160,3,3,1,1.0
CUST_6161,5,5,1,1.0
CUST_6162,3,3,1,1.0
CUST_6163,5,5,1,1.0
CUST_6164,6,6,1,1.0
CUST_6165,8,8,1,1.0
CUST_6166,6,6,1,1.0
CUST_6167,4,4,1,1.0
CUST_6168,2,2,1,1.0
CUST_6169,5,5,1,1.0
CUST_6170,9,9,1,1.0
CUST_6171,5,5,1,1.0
CUST_6172,4,4,1,1.0
CUST_6173,5,5,1,1.0
CUST_6174,7,7,1,1.0
CUST_6175,3,3,1,1.0
CUST_6176,5,5,1,1.0
CUST_6177,4,4,1,1.0
CUST_6178,2,2,1,1.0
CUST_6179,6,6,1,1.0
CUST_6180,5,5,1,1.0
CUST_6181,7,7,1,1.0
CUST_6182,4,4,1,1.0
CUST_6183,6,6,1,1.0
CUST_6184,5,5,1,1.0
CUST_6185,8,8,1,1.0
CUST_6186,8,8,1,1.0
CUST_6187,8,8,1,1.0
CUST_6188,3,3,1,1.0
CUST_6189,2,2,1,1.0
CUST_6190,3,3,1,1.0
CUST_6191,5,5,1,1.0
CUST_6192,3,3,1,1.0
CUST_6193,4,4,1,1.0
CUST_6194,6,6,1,1.0
CUST_6195,7,7,1,1.0
CUST_6196,4,4,1,1.0
CUST_6197,5,5,1,1.0
CUST_6198,2,2,1,1.0
CUST_6199,2,2,1,1.0
CUST_6200,4,4,1,1.0
CUST_6201,5,5,1,1.0
CUST_6202,2,2,1,1.0
CUST_6203,6,6,1,1.0
CUST_6205,5,5,1,1.0
CUST_6206,8,8,1,1.0
CUST_6207,6,6,1,1.0
CUST_6208,2,2,1,1.0
CUST_6209,15,15,1,1.0
CUST_6210,6,6,1,1.0
CUST_6211,3,3,1,1.0
CUST_6212,6,6,1,1.0
CUST_6213,9,9,1,1.0
CUST_6214,8,8,1,1.0
CUST_6215,6,6,1,1.0
CUST_6216,8,8,1,1.0
CUST_6217,2,2,1,1.0
CUST_6218,5,5,1,1.0
CUST_6219,4,4,1,1.0
CUST_6220,7,7,1,1.0
CUST_6221,6,6,1,1.0
CUST_6222,8,8,1,1.0
CUST_6223,5,5,1,1.0
CUST_6224,5,5,1,1.0
CUST_6225,5,5,1,1.0
CUST_6226,4,4,1,1.0
CUST_6227,7,7,1,1.0
CUST_6228,3,3,1,1.0
CUST_6229,10,10,1,1.0
CUST_6230,1,1,1,1.0
CUST_6231,3,3,1,1.0
CUST_6232,6,6,1,1.0
CUST_6233,5,5,1,1.0
CUST_6234,5,5,1,1.0
CUST_6235,7,7,1,1.0
CUST_6236,5,5,1,1.0
CUST_6237,7,7,1,1.0
CUST_6238,8,8,1,1.0
CUST_6239,6,6,1,1.0
CUST_6240,7,7,1,1.0
CUST_6241,6,6,1,1.0
CUST_6242,2,2,1,1.0
CUST_6243,5,5,1,1.0
CUST_6244,4,4,1,1.0
CUST_6245,8,8,1,1.0
CUST_6246,6,6,1,1.0
CUST_6247,3,3,1,1.0
CUST_6248,4,4,1,1.0
CUST_6249,5,5,1,1.0
CUST_6250,8,8,1,1.0
CUST_6251,6,6,1,1.0
CUST_6252,11,11,1,1.0
CUST_6253,3,3,1,1.0
CUST_6254,7,7,1,1.0
CUST_6255,13,13,1,1.0
CUST_6256,7,7,1,1.0
CUST_6257,2,2,1,1.0
CUST_6258,7,7,1,1.0
CUST_6259,6,6,1,1.0
CUST_6260,2,2,1,1.0
CUST_6261,7,7,1,1.0
CUST_6262,4,4,1,1.0
CUST_6263,8,8,1,1.0
CUST_6264,5,5,1,1.0
CUST_6265,4,4,1,1.0
CUST_6266,4,4,1,1.0
CUST_6267,10,10,1,1.0
CUST_6268,5,5,1,1.0
CUST_6269,2,2,1,1.0
CUST_6270,8,8,1,1.0
CUST_6271,8,8,1,1.0
CUST_6272,13,13,1,1.0
CUST_6273,7,7,1,1.0
CUST_6274,5,5,1,1.0
CUST_6275,2,2,1,1.0
CUST_6276,6,6,1,1.0
CUST_6277,7,7,1,1.0
CUST_6278,7,7,1,1.0
CUST_6279,12,12,1,1.0
CUST_6280,2,2,1,1.0
CUST_6281,4,4,1,1.0
CUST_6282,6,6,1,1.0
CUST_6283,7,7,1,1.0
CUST_6284,7,7,1,1.0
CUST_6285,6,6,1,1.0
CUST_6286,5,5,1,1.0
CUST_6287,6,6,1,1.0
CUST_6288,4,4,1,1.0
CUST_6289,4,4,1,1.0
CUST_6290,7,7,1,1.0
CUST_6291,4,4,1,1.0
CUST_6292,4,4,1,1.0
CUST_6293,4,4,1,1.0
CUST_6294,5,5,1,1.0
CUST_6295,3,3,1,1.0
CUST_6296,8,8,1,1.0
CUST_6297,7,7,1,1.0
CUST_6298,3,3,1,1.0
CUST_6299,5,5,1,1.0
CUST_6300,5,5,1,1.0
CUST_6301,2,2,1,1.0
CUST_6302,5,5,1,1.0
CUST_6303,7,7,1,1.0
CUST_6304,6,6,1,1.0
CUST_6305,5,5,1,1.0
CUST_6306,6,6,1,1.0
CUST_6307,6,6,1,1.0
CUST_6308,6,6,1,1.0
CUST_6309,2,2,1,1.0
CUST_6310,6,6,1,1.0
CUST_6311,2,2,1,1.0
CUST_6312,10,10,1,1.0
CUST_6313,8,8,1,1.0
CUST_6314,4,4,1,1.0
CUST_6315,6,6,1,1.0
CUST_6316,6,6,1,1.0
CUST_6317,4,4,1,1.0
CUST_6318,6,6,1,1.0
CUST_6319,2,2,1,1.0
CUST_6320,7,7,1,1.0
CUST_6321,6,6,1,1.0
CUST_6322,7,7,1,1.0
CUST_6323,6,6,1,1.0
CUST_6324,6,6,1,1.0
CUST_6325,5,5,1,1.0
CUST_6326,4,4,1,1.0
CUST_6327,11,11,1,1.0
CUST_6328,6,6,1,1.0
CUST_6329,2,2,1,1.0
CUST_6330,4,4,1,1.0
CUST_6331,2,2,1,1.0
CUST_6332,3,3,1,1.0
CUST_6333,8,8,1,1.0
CUST_6334,8,8,1,1.0
CUST_6335,7,7,1,1.0
CUST_6336,5,5,1,1.0
CUST_6337,6,6,1,1.0
CUST_6338,2,2,1,1.0
CUST_6339,10,10,1,1.0
CUST_6340,4,4,1,1.0
CUST_6341,3,3,1,1.0
CUST_6342,5,5,1,1.0
CUST_6343,2,2,1,1.0
CUST_6344,1,1,1,1.0
CUST_6345,6,6,1,1.0
CUST_6346,3,3,1,1.0
CUST_6347,4,4,1,1.0
CUST_6348,4,4,1,1.0
CUST_6349,3,3,1,1.0
CUST_6350,2,2,1,1.0
CUST_6351,8,8,1,1.0
CUST_6352,7,7,1,1.0
CUST_6353,8,8,1,1.0
CUST_6354,4,4,1,1.0
CUST_6355,6,6,1,1.0
CUST_6356,6,6,1,1.0
CUST_6357,5,5,1,1.0
CUST_6358,3,3,1,1.0
CUST_6359,1,1,1,1.0
CUST_6360,8,8,1,1.0
CUST_6361,4,4,1,1.0
CUST_6362,5,5,1,1.0
CUST_6363,3,3,1,1.0
CUST_6364,6,6,1,1.0
CUST_6365,5,5,1,1.0
CUST_6366,8,8,1,1.0
CUST_6367,2,2,1,1.0
CUST_6368,12,12,1,1.0
CUST_6369,4,4,1,1.0
CUST_6370,4,4,1,1.0
CUST_6371,3,3,1,1.0
CUST_6372,4,4,1,1.0
CUST_6373,7,7,1,1.0
CUST_6374,3,3,1,1.0
CUST_6375,7,7,1,1.0
CUST_6376,5,5,1,1.0
CUST_6377,11,11,1,1.0
CUST_6378,2,2,1,1.0
CUST_6379,6,6,1,1.0
CUST_6380,3,3,1,1.0
CUST_6381,5,5,1,1.0
CUST_6382,2,2,1,1.0
CUST_6383,11,11,1,1.0
CUST_6384,3,3,1,1.0
CUST_6385,3,3,1,1.0
CUST_6386,4,4,1,1.0
CUST_6387,5,5,1,1.0
CUST_6388,6,6,1,1.0
CUST_6389,5,5,1,1.0
CUST_6390,3,3,1,1.0
CUST_6391,4,4,1,1.0
CUST_6392,5,5,1,1.0
CUST_6393,9,9,1,1.0
CUST_6394,4,4,1,1.0
CUST_6395,4,4,1,1.0
CUST_6396,5,5,1,1.0
CUST_6397,9,9,1,1.0
CUST_6398,5,5,1,1.0
CUST_6399,3,3,1,1.0
CUST_6400,5,5,1,1.0
CUST_6401,7,7,1,1.0
CUST_6402,4,4,1,1.0
CUST_6403,4,4,1,1.0
CUST_6404,1,1,1,1.0
CUST_6405,7,7,1,1.0
CUST_6406,5,5,1,1.0
CUST_6407,8,8,1,1.0
CUST_6408,6,6,1,1.0
CUST_6409,8,8,1,1.0
CUST_6410,3,3,1,1.0
CUST_6411,4,4,1,1.0
CUST_6412,3,3,1,1.0
CUST_6413,3,3,1,1.0
CUST_6414,6,6,1,1.0
CUST_6415,8,8,1,1.0
CUST_6416,6,6,1,1.0
CUST_6417,7,7,1,1.0
CUST_6418,8,8,1,1.0
CUST_6419,4,4,1,1.0
CUST_6420,4,4,1,1.0
CUST_6421,6,6,1,1.0
CUST_6422,4,4,1,1.0
CUST_6423,3,3,1,1.0
CUST_6424,4,4,1,1.0
CUST_6425,4,4,1,1.0
CUST_6426,4,4,1,1.0
CUST_6427,6,6,1,1.0
CUST_6428,3,3,1,1.0
CUST_6429,9,9,1,1.0
CUST_6430,9,9,1,1.0
CUST_6431,7,7,1,1.0
CUST_6432,4,4,1,1.0
CUST_6433,5,5,1,1.0
CUST_6434,6,6,1,1.0
CUST_6435,2,2,1,1.0
CUST_6436,6,6,1,1.0
CUST_6437,5,5,1,1.0
CUST_6438,3,3,1,1.0
CUST_6439,3,3,1,1.0
CUST_6440,5,5,1,1.0
CUST_6441,10,10,1,1.0
CUST_6442,3,3,1,1.0
CUST_6443,3,3,1,1.0
CUST_6445,6,6,1,1.0
CUST_6446,3,3,1,1.0
CUST_6447,5,5,1,1.0
CUST_6448,5,5,1,1.0
CUST_6449,6,6,1,1.0
CUST_6450,8,8,1,1.0
CUST_6451,3,3,1,1.0
CUST_6452,2,2,1,1.0
CUST_6453,6,6,1,1.0
CUST_6454,9,9,1,1.0
CUST_6455,2,2,1,1.0
CUST_6456,6,6,1,1.0
CUST_6457,5,5,1,1.0
CUST_6458,6,6,1,1.0
CUST_6459,4,4,1,1.0
CUST_6460,10,10,1,1.0
CUST_6461,5,5,1,1.0
CUST_6462,10,10,1,1.0
CUST_6463,4,4,1,1.0
CUST_6464,6,6,1,1.0
CUST_6465,1,1,1,1.0
CUST_6466,8,8,1,1.0
CUST_6467,4,4,1,1.0
CUST_6468,7,7,1,1.0
CUST_6469,5,5,1,1.0
CUST_6470,11,11,1,1.0
CUST_6471,4,4,1,1.0
CUST_6472,4,4,1,1.0
CUST_6473,3,3,1,1.0
CUST_6474,5,5,1,1.0
CUST_6475,3,3,1,1.0
CUST_6476,4,4,1,1.0
CUST_6477,3,3,1,1.0
CUST_6478,10,10,1,1.0
CUST_6479,5,5,1,1.0
CUST_6480,6,6,1,1.0
CUST_6481,5,5,1,1.0
CUST_6482,1,1,1,1.0
CUST_6483,3,3,1,1.0
CUST_6484,5,5,1,1.0
CUST_6485,4,4,1,1.0
CUST_6486,7,7,1,1.0
CUST_6487,6,6,1,1.0
CUST_6488,2,2,1,1.0
CUST_6489,6,6,1,1.0
CUST_6490,7,7,1,1.0
CUST_6491,5,5,1,1.0
CUST_6492,2,2,1,1.0
CUST_6493,3,3,1,1.0
CUST_6494,7,7,1,1.0
CUST_6495,2,2,1,1.0
CUST_6496,3,3,1,1.0
CUST_6497,6,6,1,1.0
CUST_6498,4,4,1,1.0
CUST_6499,11,11,1,1.0
CUST_6500,5,5,1,1.0
CUST_6501,3,3,1,1.0
CUST_6502,3,3,1,1.0
CUST_6503,6,6,1,1.0
CUST_6504,7,7,1,1.0
CUST_6505,4,4,1,1.0
CUST_6506,7,7,1,1.0
CUST_6507,3,3,1,1.0
CUST_6508,7,7,1,1.0
CUST_6509,7,7,1,1.0
CUST_6510,6,6,1,1.0
CUST_6511,9,9,1,1.0
CUST_6512,5,5,1,1.0
CUST_6513,5,5,1,1.0
CUST_6514,3,3,1,1.0
CUST_6515,4,4,1,1.0
CUST_6516,4,4,1,1.0
CUST_6517,2,2,1,1.0
CUST_6518,6,6,1,1.0
CUST_6519,8,8,1,1.0
CUST_6520,7,7,1,1.0
CUST_6521,11,11,1,1.0
CUST_6522,2,2,1,1.0
CUST_6523,4,4,1,1.0
CUST_6524,2,2,1,1.0
CUST_6525,3,3,1,1.0
CUST_6526,4,4,1,1.0
CUST_6527,8,8,1,1.0
CUST_6528,7,7,1,1.0
CUST_6529,5,5,1,1.0
CUST_6530,4,4,1,1.0
CUST_6531,4,4,1,1.0
CUST_6532,4,4,1,1.0
CUST_6533,2,2,1,1.0
CUST_6534,5,5,1,1.0
CUST_6535,7,7,1,1.0
CUST_6536,5,5,1,1.0
CUST_6537,4,4,1,1.0
CUST_6538,5,5,1,1.0
CUST_6539,3,3,1,1.0
CUST_6540,7,7,1,1.0
CUST_6541,6,6,1,1.0
CUST_6542,7,7,1,1.0
CUST_6543,4,4,1,1.0
CUST_6544,3,3,1,1.0
CUST_6545,1,1,1,1.0
CUST_6546,6,6,1,1.0
CUST_6547,4,4,1,1.0
CUST_6548,3,3,1,1.0
CUST_6549,3,3,1,1.0
CUST_6550,3,3,1,1.0
CUST_6551,4,4,1,1.0
CUST_6552,5,5,1,1.0
CUST_6553,5,5,1,1.0
CUST_6554,4,4,1,1.0
CUST_6555,2,2,1,1.0
CUST_6556,6,6,1,1.0
CUST_6557,6,6,1,1.0
CUST_6558,5,5,1,1.0
CUST_6559,6,6,1,1.0
CUST_6560,7,7,1,1.0
CUST_6561,4,4,1,1.0
CUST_6562,1,1,1,1.0
CUST_6563,8,8,1,1.0
CUST_6564,7,7,1,1.0
CUST_6565,7,7,1,1.0
CUST_6566,4,4,1,1.0
CUST_6567,4,4,1,1.0
CUST_6568,5,5,1,1.0
CUST_6569,8,8,1,1.0
CUST_6570,11,11,1,1.0
CUST_6571,5,5,1,1.0
CUST_6572,4,4,1,1.0
CUST_6573,7,7,1,1.0
CUST_6574,2,2,1,1.0
CUST_6575,9,9,1,1.0
CUST_6576,2,2,1,1.0
CUST_6577,6,6,1,1.0
CUST_6578,7,7,1,1.0
CUST_6579,4,4,1,1.0
CUST_6580,4,4,1,1.0
CUST_6581,1,1,1,1.0
CUST_6582,8,8,1,1.0
CUST_6583,9,9,1,1.0
CUST_6584,2,2,1,1.0
CUST_6585,3,3,1,1.0
CUST_6586,5,5,1,1.0
CUST_6587,5,5,1,1.0
CUST_6588,5,5,1,1.0
CUST_6589,6,6,1,1.0
CUST_6590,3,3,1,1.0
CUST_6591,5,5,1,1.0
CUST_6592,4,4,1,1.0
CUST_6593,3,3,1,1.0
CUST_6594,7,7,1,1.0
CUST_6595,2,2,1,1.0
CUST_6596,8,8,1,1.0
CUST_6597,7,7,1,1.0
CUST_6598,7,7,1,1.0
CUST_6599,5,5,1,1.0
CUST_6600,2,2,1,1.0
CUST_6601,7,7,1,1.0
CUST_6602,4,4,1,1.0
CUST_6603,2,2,1,1.0
CUST_6604,5,5,1,1.0
CUST_6605,6,6,1,1.0
CUST_6606,7,7,1,1.0
CUST_6607,1,1,1,1.0
CUST_6608,8,8,1,1.0
CUST_6609,2,2,1,1.0
CUST_6610,7,7,1,1.0
CUST_6611,3,3,1,1.0
CUST_6612,2,2,1,1.0
CUST_6613,8,8,1,1.0
CUST_6614,5,5,1,1.0
CUST_6615,3,3,1,1.0
CUST_6616,4,4,1,1.0
CUST_6617,7,7,1,1.0
CUST_6618,6,6,1,1.0
CUST_6619,6,6,1,1.0
CUST_6620,3,3,1,1.0
CUST_6621,2,2,1,1.0
CUST_6622,3,3,1,1.0
CUST_6623,6,6,1,1.0
CUST_6624,4,4,1,1.0
CUST_6625,4,4,1,1.0
CUST_6626,7,7,1,1.0
CUST_6627,4,4,1,1.0
CUST_6628,4,4,1,1.0
CUST_6629,2,2,1,1.0
CUST_6630,5,5,1,1.0
CUST_6631,6,6,1,1.0
CUST_6632,4,4,1,1.0
CUST_6633,3,3,1,1.0
CUST_6634,5,5,1,1.0
CUST_6635,10,10,1,1.0
CUST_6636,4,4,1,1.0
CUST_6637,7,7,1,1.0
CUST_6638,3,3,1,1.0
CUST_6639,4,4,1,1.0
CUST_6640,3,3,1,1.0
CUST_6641,7,7,1,1.0
CUST_6642,3,3,1,1.0
CUST_6643,5,5,1,1.0
CUST_6644,5,5,1,1.0
CUST_6645,5,5,1,1.0
CUST_6646,8,8,1,1.0
CUST_6647,7,7,1,1.0
