tower_id,hour_id,drop_call_rate,utilization_pct
TWR_259,2025-11-01 12:30:40,76.85,42.34
TWR_074,2025-03-28 11:49:54,61.61,6.93
TWR_075,2025-06-24 03:42:01,41.56,87.84
TWR_119,2025-02-07 02:56:22,13.12,60.28
TWR_015,2025-09-28 01:24:46,90.05,52.68
TWR_095,2025-05-26 07:18:24,96.6,46.46
TWR_363,2025-06-02 00:05:54,3.03,73.1
TWR_226,2025-06-21 13:26:26,17.44,38.54
TWR_301,2025-12-10 05:01:51,75.98,95.89
TWR_235,2025-09-04 17:14:46,0.34,79.98
TWR_209,2025-09-06 01:45:37,67.28,71.97
TWR_181,2025-06-18 17:18:23,42.19,33.65
TWR_357,2025-12-08 11:26:15,49.87,57.06
TWR_455,2025-12-14 22:31:17,83.31,15.49
TWR_213,2025-04-11 20:34:33,30.2,62.95
TWR_091,2025-11-18 06:08:21,84.82,71.33
TWR_138,2025-10-01 17:53:43,82.51,39.42
TWR_407,2025-04-08 06:44:14,21.5,83.28
TWR_361,2025-09-21 05:41:17,95.37,17.92
TWR_105,2025-05-20 14:14:50,47.74,56.93
TWR_128,2025-07-12 05:37:26,79.54,79.75
TWR_141,2025-01-23 12:56:13,83.2,52.47
TWR_358,2025-05-06 02:51:47,14.03,85.55
TWR_072,2025-09-24 15:28:15,69.98,55.59
TWR_130,2025-05-20 07:03:55,80.06,41.6
TWR_342,2025-09-07 04:17:17,20.4,43.17
TWR_308,2025-07-10 19:55:30,93.4,0.18
TWR_313,2025-05-02 17:41:56,14.53,83.51
TWR_490,2025-06-07 10:48:19,94.4,20.27
TWR_205,2025-06-15 01:24:03,4.4,39.14
TWR_493,2025-12-06 20:52:53,81.48,95.16
TWR_099,2025-12-25 02:07:31,39.48,69.98
TWR_116,2025-04-21 11:03:24,38.13,81.9
TWR_433,2025-05-05 12:14:10,88.44,52.0
TWR_069,2025-08-11 18:05:13,4.49,64.88
TWR_430,2025-12-13 01:54:24,41.89,48.2
TWR_196,2025-02-24 20:58:28,88.01,63.06
TWR_398,2025-01-11 23:21:37,37.06,44.37
TWR_283,2025-10-09 17:13:22,86.87,82.52
TWR_244,2025-12-27 09:06:45,15.58,5.38
TWR_496,2025-10-26 04:29:18,44.49,29.77
TWR_287,2025-04-09 13:36:29,35.98,7.72
TWR_390,2025-11-05 00:51:20,54.06,93.49
TWR_340,2025-02-18 18:51:31,87.85,24.88
TWR_141,2025-01-27 14:59:55,17.15,72.44
TWR_096,2025-10-20 04:10:12,27.66,79.33
TWR_396,2025-09-18 00:44:04,16.58,68.79
TWR_433,2025-02-15 20:59:07,88.77,8.19
TWR_360,2025-04-30 20:00:59,46.04,69.71
TWR_144,2025-01-12 01:09:57,35.58,69.47
TWR_288,2025-08-05 03:23:17,71.72,32.14
TWR_372,2025-01-20 17:23:31,30.2,20.91
TWR_279,2025-06-17 21:17:07,49.73,46.64
TWR_462,2025-09-22 13:58:29,23.73,88.55
TWR_124,2025-08-27 00:23:36,95.9,81.39
TWR_344,2025-07-06 04:51:05,67.6,18.72
TWR_037,2025-12-12 03:24:03,5.79,67.93
TWR_281,2025-01-24 13:09:31,22.02,54.72
TWR_136,2025-03-20 12:23:48,67.71,87.9
TWR_190,2025-09-02 11:07:33,72.07,28.31
TWR_314,2025-12-06 04:28:57,85.2,9.03
TWR_319,2025-08-30 22:37:57,6.36,75.89
TWR_321,2025-05-25 01:41:59,67.11,62.01
TWR_112,2025-08-09 09:43:22,86.93,88.8
TWR_071,2025-01-09 03:23:54,86.22,55.49
TWR_366,2025-11-15 09:07:59,61.06,36.61
TWR_433,2025-04-06 20:16:54,14.73,96.35
TWR_210,2025-10-03 03:20:32,30.85,6.07
TWR_018,2025-07-09 05:01:41,81.33,67.21
TWR_272,2025-06-29 05:28:03,17.19,70.56
TWR_004,2025-01-22 19:37:00,46.53,47.41
TWR_018,2025-01-13 02:01:44,79.01,17.49
TWR_180,2025-06-21 06:58:28,45.93,73.74
TWR_061,2025-05-14 09:31:49,18.06,6.05
TWR_172,2025-07-04 13:05:10,74.44,20.88
TWR_048,2025-07-19 14:17:27,9.48,7.7
TWR_396,2025-03-01 11:15:42,92.62,67.09
TWR_457,2025-06-12 22:14:46,21.52,97.88
TWR_014,2025-02-15 00:41:34,83.5,79.52
TWR_401,2025-06-04 19:14:03,27.23,81.26
TWR_139,2025-08-08 02:10:29,43.15,68.38
TWR_214,2025-11-02 16:46:36,46.27,57.82
TWR_111,2025-02-11 22:32:21,0.37,81.44
TWR_181,2025-11-05 03:01:53,20.71,96.14
TWR_204,2025-05-24 18:15:44,20.64,86.44
TWR_010,2025-08-09 07:36:49,55.0,99.52
TWR_351,2025-09-30 00:21:59,3.19,20.09
TWR_272,2025-06-28 00:11:34,71.98,10.22
TWR_140,2025-05-08 09:36:46,64.09,27.4
TWR_187,2025-05-06 00:16:16,53.56,70.27
TWR_090,2025-08-07 18:43:01,91.87,59.14
TWR_290,2025-03-24 00:44:36,91.02,90.94
TWR_432,2025-08-17 11:05:30,36.03,92.85
TWR_090,2025-10-15 04:50:34,58.15,43.22
TWR_249,2025-01-15 01:23:42,74.67,51.72
TWR_342,2025-08-07 03:50:34,52.07,84.64
TWR_321,2025-02-16 22:03:17,59.66,89.05
TWR_307,2025-01-19 10:44:27,10.57,60.53
TWR_210,2025-02-10 16:23:32,3.75,69.99
TWR_352,2025-07-08 12:11:35,62.59,49.61
TWR_424,2025-06-06 11:54:22,19.02,28.52
TWR_157,2025-12-01 20:20:45,27.26,18.08
TWR_188,2025-04-26 01:40:19,12.05,39.93
TWR_176,2025-08-19 00:38:17,7.22,36.7
TWR_131,2025-06-26 17:25:35,40.21,22.21
TWR_053,2025-02-17 01:00:00,21.94,40.69
TWR_468,2025-12-01 00:12:50,83.61,74.3
TWR_333,2025-03-12 12:30:17,27.5,85.0
TWR_104,2025-11-06 22:23:45,27.3,85.97
TWR_295,2025-06-28 10:00:02,58.46,34.4
TWR_419,2025-11-10 00:17:38,89.71,99.43
TWR_054,2025-03-01 04:37:32,25.17,64.8
TWR_130,2025-09-11 20:43:28,78.99,55.79
TWR_116,2025-02-05 07:37:19,63.87,40.6
TWR_093,2025-03-01 07:55:04,95.77,39.7
TWR_218,2025-08-26 03:33:58,88.54,13.89
TWR_495,2025-02-23 05:36:23,51.46,18.65
TWR_278,2025-10-25 23:34:11,24.37,51.72
TWR_198,2025-02-26 07:35:42,51.96,91.77
TWR_283,2025-01-24 20:00:44,15.44,65.92
TWR_389,2025-01-31 14:24:08,66.06,88.15
TWR_125,2025-07-08 20:40:25,78.35,56.45
TWR_042,2025-02-19 21:47:57,84.74,9.15
TWR_402,2025-07-21 22:48:15,22.35,69.35
TWR_142,2025-05-26 19:06:57,22.81,5.13
TWR_315,2025-05-13 01:28:33,9.55,89.36
TWR_305,2025-10-15 13:07:40,1.62,68.53
TWR_395,2025-12-14 07:44:12,7.78,22.66
TWR_192,2025-11-14 18:25:22,19.6,16.54
TWR_259,2025-03-29 04:03:05,7.35,80.79
TWR_445,2025-09-04 10:03:39,21.46,41.12
TWR_029,2025-10-31 00:00:36,83.82,12.14
TWR_404,2025-06-17 22:22:59,50.26,92.84
TWR_237,2025-01-28 15:06:30,4.78,20.77
TWR_295,2025-05-29 07:58:55,32.55,80.89
TWR_483,2025-02-14 09:15:10,77.32,49.91
TWR_335,2025-09-28 04:17:33,24.05,49.21
TWR_056,2025-12-11 00:35:28,77.19,74.67
TWR_328,2025-09-06 13:59:49,66.44,80.75
TWR_082,2025-07-11 16:21:00,45.05,52.51
TWR_249,2025-05-21 06:38:01,46.36,79.12
TWR_410,2025-02-18 04:12:38,91.8,15.41
TWR_436,2025-10-04 23:26:18,36.53,97.67
TWR_082,2025-05-04 17:30:01,57.03,37.72
TWR_142,2025-07-03 00:38:01,89.51,72.68
TWR_127,2025-10-24 01:01:50,95.6,69.62
TWR_300,2025-01-14 05:04:59,7.1,61.53
TWR_268,2025-08-25 03:35:15,42.07,59.67
TWR_332,2025-04-27 16:38:14,90.49,2.68
TWR_490,2025-11-02 00:09:36,13.6,24.57
TWR_282,2025-06-24 15:26:29,23.11,26.9
TWR_042,2025-11-08 10:22:05,30.9,8.19
TWR_067,2025-05-09 17:49:51,95.3,49.94
TWR_160,2025-03-03 19:39:04,87.37,4.17
TWR_256,2025-03-05 12:16:03,42.47,45.23
TWR_367,2025-02-17 19:50:09,52.82,5.86
TWR_235,2025-12-09 06:50:11,92.58,71.05
TWR_146,2025-02-03 06:50:15,1.71,35.3
TWR_140,2025-01-17 11:10:04,85.42,92.86
TWR_256,2025-02-16 21:03:12,61.4,10.38
TWR_313,2025-09-11 07:31:24,99.65,36.72
TWR_245,2025-03-01 09:41:48,90.61,13.42
TWR_165,2025-12-01 02:47:06,76.09,44.59
TWR_325,2025-04-09 22:03:11,74.45,1.83
TWR_043,2025-11-21 01:07:27,9.37,76.58
TWR_268,2025-05-07 03:14:06,44.63,54.9
TWR_271,2025-06-25 21:45:35,26.4,61.95
TWR_453,2025-05-13 10:00:21,85.33,94.51
TWR_166,2025-03-04 07:32:39,82.32,18.42
TWR_119,2025-09-13 09:34:58,68.78,84.65
TWR_157,2025-02-26 11:51:15,65.62,87.55
TWR_424,2025-01-30 02:46:09,32.86,33.92
TWR_045,2025-10-05 08:55:57,73.63,84.93
TWR_222,2025-12-08 14:05:54,37.97,52.38
TWR_115,2025-02-25 10:04:54,56.74,79.86
TWR_132,2025-03-02 12:26:06,63.4,10.77
TWR_120,2025-07-14 06:35:12,26.75,83.17
TWR_061,2025-11-27 13:58:16,22.24,90.09
TWR_230,2025-04-18 04:35:51,39.03,17.35
TWR_447,2025-02-26 07:30:24,75.29,30.67
TWR_079,2025-11-30 14:53:46,74.43,60.42
TWR_316,2025-04-26 00:59:07,88.65,83.61
TWR_005,2025-04-11 14:59:16,95.81,42.14
TWR_064,2025-12-23 12:06:19,32.29,48.15
TWR_105,2025-01-26 02:01:13,46.13,41.24
TWR_229,2025-02-22 23:18:57,96.64,17.81
TWR_003,2025-07-07 18:15:32,74.27,7.42
TWR_128,2025-12-19 00:15:47,0.63,22.91
TWR_390,2025-02-16 20:10:21,46.37,25.5
TWR_435,2025-04-17 02:37:10,68.52,33.04
TWR_111,2025-12-19 14:26:07,40.82,0.06
TWR_468,2025-10-18 12:51:38,82.88,21.93
TWR_206,2025-01-09 15:17:29,81.16,37.19
TWR_358,2025-01-02 12:12:03,9.34,80.37
TWR_200,2025-01-05 18:41:39,67.69,33.3
TWR_447,2025-11-03 14:22:49,56.52,91.14
TWR_417,2025-02-16 11:22:01,75.43,0.47
TWR_387,2025-08-07 15:34:58,81.67,70.82
TWR_182,2025-07-25 23:10:24,35.91,69.61
TWR_309,2025-08-19 05:41:36,52.45,5.15
TWR_033,2025-04-07 01:38:59,36.11,53.59
TWR_029,2025-08-07 22:24:59,10.42,52.66
TWR_228,2025-11-18 12:40:33,27.41,38.26
TWR_232,2025-09-08 03:08:58,79.0,91.14
TWR_302,2025-03-21 10:16:42,13.41,96.06
TWR_144,2025-05-01 13:57:33,90.01,21.76
TWR_194,2025-07-02 08:29:50,74.45,14.71
TWR_054,2025-04-29 01:35:30,44.35,65.25
TWR_066,2025-04-16 05:48:53,64.68,84.85
TWR_072,2025-10-24 06:07:22,66.96,62.1
TWR_361,2025-06-04 00:32:36,31.8,77.75
TWR_484,2025-09-28 01:21:09,84.78,68.68
TWR_014,2025-05-17 18:08:54,41.85,20.3
TWR_214,2025-07-17 04:36:12,76.51,68.59
TWR_252,2025-01-09 13:18:10,50.03,27.52
TWR_477,2025-06-12 10:31:01,89.07,40.98
TWR_191,2025-02-27 15:52:35,64.48,24.33
TWR_257,2025-03-25 01:26:28,90.37,95.24
TWR_019,2025-10-28 05:49:06,97.41,35.4
TWR_250,2025-08-21 21:39:33,91.45,4.31
TWR_290,2025-02-19 22:21:00,7.11,91.83
TWR_246,2025-10-22 16:13:25,94.54,13.03
TWR_123,2025-05-10 19:31:50,28.7,97.06
TWR_310,2025-07-03 11:14:49,92.1,70.9
TWR_458,2025-10-29 20:22:44,29.79,99.8
TWR_255,2025-08-22 04:40:59,39.32,53.22
TWR_444,2025-09-13 19:31:23,95.13,10.99
TWR_204,2025-12-25 07:36:10,62.22,57.73
TWR_092,2025-02-20 09:15:01,88.14,27.95
TWR_293,2025-09-29 17:06:57,62.4,17.93
TWR_243,2025-01-07 22:36:09,42.12,48.14
TWR_439,2025-07-06 18:58:32,41.01,87.57
TWR_113,2025-11-05 17:02:54,90.91,86.74
TWR_241,2025-02-18 06:33:39,32.97,19.77
TWR_032,2025-07-30 16:42:56,7.03,63.08
TWR_181,2025-02-26 17:13:26,17.02,54.42
TWR_197,2025-06-15 04:16:05,20.84,34.23
TWR_170,2025-08-21 01:16:35,40.12,25.51
TWR_140,2025-08-10 03:06:40,84.33,55.57
TWR_140,2025-09-18 05:21:09,38.26,36.07
TWR_212,2025-01-30 09:33:54,23.25,90.01
TWR_156,2025-03-05 01:57:33,36.48,43.83
TWR_054,2025-02-18 06:45:39,69.1,84.77
TWR_360,2025-09-27 00:22:42,75.53,77.91
TWR_484,2025-09-14 11:57:25,80.77,56.44
TWR_367,2025-09-29 14:03:31,2.7,67.1
TWR_498,2025-06-12 00:10:52,37.95,59.41
TWR_273,2025-04-21 08:49:42,17.19,69.19
TWR_383,2025-10-13 23:25:50,67.23,57.74
TWR_100,2025-01-10 08:44:04,10.47,1.51
TWR_362,2025-10-05 08:18:16,52.1,70.06
TWR_195,2025-10-28 23:26:13,0.51,85.76
TWR_432,2025-11-12 00:11:25,93.46,12.26
TWR_344,2025-02-05 04:15:01,18.4,64.85
TWR_311,2025-06-28 17:13:51,73.82,30.44
TWR_413,2025-03-25 20:24:52,98.08,84.9
TWR_406,2025-09-30 08:53:47,52.57,72.44
TWR_421,2025-04-03 00:52:44,56.41,23.77
TWR_416,2025-02-24 07:04:39,99.58,34.28
TWR_374,2025-03-12 01:35:11,70.27,53.55
TWR_367,2025-06-17 09:29:38,85.14,39.4
TWR_487,2025-10-29 05:13:54,33.18,79.66
TWR_194,2025-12-27 09:39:54,63.45,55.11
TWR_407,2025-02-14 05:41:30,47.75,34.01
TWR_054,2025-03-22 14:43:36,68.16,61.91
TWR_037,2025-11-05 05:36:41,76.37,39.49
TWR_386,2025-09-27 06:01:41,11.75,90.79
TWR_466,2025-04-24 04:43:00,33.22,61.26
TWR_355,2025-05-24 06:22:27,17.14,4.35
TWR_372,2025-01-27 02:36:12,93.04,52.09
TWR_186,2025-05-22 01:16:46,58.02,59.27
TWR_450,2025-03-09 22:33:23,22.91,18.09
TWR_258,2025-04-13 06:55:04,95.26,37.44
TWR_426,2025-03-30 08:59:33,71.17,53.63
TWR_162,2025-08-15 23:57:41,28.35,53.22
TWR_267,2025-02-23 11:13:38,19.53,31.3
TWR_015,2025-06-03 04:52:36,35.2,1.65
TWR_490,2025-10-28 23:37:32,92.79,29.38
TWR_258,2025-08-11 07:15:27,2.52,18.22
TWR_421,2025-12-02 05:46:19,3.82,62.37
TWR_373,2025-12-02 10:21:11,54.19,98.87
TWR_081,2025-11-09 05:18:09,18.35,79.14
TWR_172,2025-01-06 22:58:00,71.81,26.05
TWR_231,2025-06-17 04:16:31,52.36,47.24
TWR_254,2025-08-07 10:17:40,46.11,55.76
TWR_452,2025-10-25 19:42:41,50.43,12.23
TWR_164,2025-09-24 10:21:01,27.21,99.31
TWR_156,2025-07-13 21:48:04,50.7,42.63
TWR_235,2025-12-07 01:31:38,9.43,71.12
TWR_119,2025-12-23 22:16:59,39.32,13.0
TWR_268,2025-01-12 09:40:48,70.29,38.38
TWR_246,2025-09-09 11:44:45,97.51,36.96
TWR_219,2025-01-21 00:37:53,65.8,76.14
TWR_210,2025-10-29 01:53:21,2.97,15.34
TWR_413,2025-10-24 03:23:14,79.61,86.81
TWR_118,2025-02-05 20:57:45,74.43,99.24
TWR_005,2025-06-27 00:37:20,92.34,54.35
TWR_491,2025-02-18 18:02:10,16.22,12.81
TWR_144,2025-09-11 09:51:00,81.76,25.67
TWR_127,2025-07-05 03:49:51,26.11,6.41
TWR_355,2025-07-17 14:19:45,33.61,64.5
TWR_100,2025-12-30 16:53:08,92.78,3.39
TWR_212,2025-07-11 14:42:57,72.09,11.59
TWR_076,2025-05-27 04:27:27,5.97,97.64
TWR_108,2025-11-24 00:09:43,47.15,32.44
TWR_144,2025-01-06 12:57:48,72.91,71.1
TWR_394,2025-01-09 04:16:04,56.97,36.74
TWR_372,2025-01-08 04:42:09,64.86,61.09
TWR_285,2025-08-08 05:40:26,28.41,98.05
TWR_498,2025-01-20 03:21:51,94.55,70.61
TWR_272,2025-05-12 04:55:20,79.64,59.76
TWR_321,2025-08-18 15:49:12,66.07,8.1
TWR_014,2025-05-16 22:00:44,96.91,13.28
TWR_240,2025-10-31 12:57:10,90.34,81.02
TWR_423,2025-06-01 08:38:40,98.91,69.74
TWR_467,2025-08-13 00:55:08,56.17,27.19
TWR_259,2025-09-19 00:14:41,47.01,11.31
TWR_139,2025-06-09 21:43:44,65.37,93.02
TWR_216,2025-09-15 05:54:21,94.88,46.11
TWR_212,2025-03-19 16:29:03,66.08,6.46
TWR_355,2025-02-26 11:57:54,0.87,82.18
TWR_454,2025-12-28 01:41:49,30.53,21.05
TWR_406,2025-01-01 09:53:35,49.58,52.85
TWR_282,2025-07-14 01:00:21,29.39,52.79
TWR_392,2025-06-30 11:48:42,47.47,57.27
TWR_111,2025-08-04 16:01:06,7.49,88.18
TWR_462,2025-12-24 10:01:15,60.59,59.12
TWR_458,2025-08-06 18:47:33,23.53,50.14
TWR_036,2025-07-02 13:04:15,10.1,58.23
TWR_160,2025-05-29 01:38:25,21.36,68.76
TWR_366,2025-06-24 17:13:48,99.39,76.08
TWR_110,2025-07-04 05:53:20,71.78,52.97
TWR_445,2025-03-27 19:56:45,83.39,56.56
TWR_344,2025-03-30 00:25:59,18.27,85.9
TWR_342,2025-08-17 10:35:02,93.21,98.74
TWR_323,2025-05-08 13:09:48,91.21,82.83
TWR_078,2025-12-31 13:09:48,88.3,60.75
TWR_230,2025-07-01 17:51:32,5.79,38.88
TWR_175,2025-09-12 23:23:32,3.94,23.01
TWR_016,2025-03-07 10:43:51,31.59,92.91
TWR_397,2025-03-15 11:42:49,36.51,70.86
TWR_386,2025-05-26 04:32:43,76.97,43.3
TWR_271,2025-09-13 16:31:26,43.92,85.01
TWR_387,2025-06-27 23:55:15,54.51,84.54
TWR_045,2025-12-28 23:23:03,25.79,88.93
TWR_126,2025-04-29 20:16:42,26.0,23.2
TWR_159,2025-05-25 18:22:53,35.92,43.41
TWR_397,2025-04-06 08:10:45,8.1,60.5
TWR_016,2025-12-03 19:49:24,20.49,32.77
TWR_413,2025-11-03 17:39:49,28.62,40.07
TWR_377,2025-02-26 17:46:10,9.03,15.31
TWR_291,2025-01-30 03:48:55,8.74,63.13
TWR_382,2025-05-11 05:15:59,71.86,74.87
TWR_068,2025-09-12 02:14:57,84.76,1.9
TWR_363,2025-03-02 18:12:21,31.28,64.33
TWR_030,2025-08-06 19:31:40,34.94,58.31
TWR_206,2025-05-15 09:09:42,19.83,56.97
TWR_443,2025-05-25 16:36:35,27.53,14.82
TWR_415,2025-06-29 20:39:06,20.77,71.62
TWR_238,2025-05-21 04:28:36,24.35,30.84
TWR_326,2025-12-10 13:59:01,34.06,39.48
TWR_247,2025-04-25 14:29:05,66.74,29.28
TWR_421,2025-09-08 01:13:06,43.13,96.96
TWR_190,2025-09-08 17:52:18,51.23,14.62
TWR_050,2025-06-15 20:24:55,64.25,35.21
TWR_354,2025-11-22 22:42:16,67.41,28.07
TWR_376,2025-02-09 10:57:06,58.54,46.99
TWR_198,2025-08-12 05:42:32,91.32,45.11
TWR_024,2025-03-18 07:39:57,83.45,55.67
TWR_002,2025-11-29 16:36:14,47.25,63.2
TWR_391,2025-10-09 19:27:06,76.48,21.85
TWR_288,2025-12-10 03:10:10,81.61,11.65
TWR_397,2025-07-08 15:26:30,45.74,40.11
TWR_307,2025-11-30 08:22:12,10.13,92.4
TWR_248,2025-08-14 10:43:04,10.67,78.43
TWR_485,2025-02-05 02:29:22,57.89,60.81
TWR_092,2025-01-21 02:54:34,19.18,15.64
TWR_185,2025-10-27 20:32:16,8.7,81.15
TWR_063,2025-03-19 15:10:50,10.73,27.82
TWR_091,2025-05-15 18:32:06,14.51,86.12
TWR_041,2025-03-01 17:42:22,16.92,70.38
TWR_305,2025-07-22 17:34:15,22.44,66.09
TWR_459,2025-12-04 07:53:49,54.81,15.16
TWR_235,2025-04-02 15:16:11,36.8,49.58
TWR_467,2025-01-08 08:40:26,22.11,82.69
TWR_248,2025-10-11 11:58:41,95.27,96.43
TWR_418,2025-01-31 02:08:37,85.97,93.66
TWR_219,2025-03-08 14:50:40,66.39,69.66
TWR_330,2025-04-17 18:55:56,29.43,8.2
TWR_052,2025-07-03 15:15:29,86.52,0.67
TWR_425,2025-01-17 23:47:51,11.26,46.61
TWR_022,2025-11-17 07:32:37,18.18,36.96
TWR_095,2025-11-19 04:53:45,76.08,43.48
TWR_467,2025-07-18 20:21:51,55.02,80.31
TWR_348,2025-03-31 01:41:52,36.39,48.97
TWR_348,2025-04-14 05:35:19,2.51,75.07
TWR_158,2025-02-10 22:32:03,19.79,33.66
TWR_125,2025-11-10 15:02:09,46.27,29.93
TWR_342,2025-10-27 22:30:09,98.09,46.58
TWR_116,2025-05-21 00:34:38,95.65,47.19
TWR_441,2025-01-12 04:22:06,36.2,64.49
TWR_144,2025-10-13 05:31:31,11.95,30.22
TWR_096,2025-08-22 13:16:52,40.72,75.57
TWR_267,2025-12-09 07:38:46,94.52,57.29
TWR_394,2025-06-08 10:56:51,93.88,99.42
TWR_493,2025-12-14 17:54:18,83.47,34.36
TWR_353,2025-03-31 22:05:49,84.16,39.4
TWR_435,2025-08-10 14:26:30,35.62,36.55
TWR_455,2025-03-10 13:16:44,48.53,4.49
TWR_122,2025-02-23 14:02:24,74.41,9.6
TWR_369,2025-06-28 23:53:11,32.08,48.04
TWR_281,2025-11-01 13:27:15,92.18,30.53
TWR_010,2025-12-13 11:48:41,42.34,97.23
TWR_464,2025-04-11 11:46:39,85.43,58.85
TWR_256,2025-07-02 18:37:07,97.87,5.65
TWR_191,2025-06-13 03:25:38,30.11,2.42
TWR_408,2025-03-12 01:15:58,89.16,97.09
TWR_460,2025-06-14 20:04:03,42.79,29.14
TWR_365,2025-08-19 14:25:01,58.51,91.7
TWR_265,2025-10-22 23:26:56,13.38,83.84
TWR_106,2025-03-08 10:36:19,65.78,75.35
TWR_099,2025-04-03 11:02:19,63.96,29.19
TWR_215,2025-08-13 11:31:36,74.05,4.99
TWR_229,2025-05-11 11:44:58,20.86,33.1
TWR_294,2025-10-12 10:27:16,6.12,58.7
TWR_098,2025-01-12 11:11:27,38.83,44.46
TWR_089,2025-11-26 12:14:01,14.63,73.55
TWR_364,2025-04-23 04:57:00,19.37,23.0
TWR_422,2025-12-19 21:13:57,62.34,55.7
TWR_372,2025-03-07 08:40:04,73.65,9.26
TWR_082,2025-03-08 09:17:55,38.17,87.59
TWR_071,2025-02-05 00:23:13,4.08,84.52
TWR_077,2025-02-22 17:21:05,68.2,57.04
TWR_413,2025-12-21 02:24:58,25.73,36.49
TWR_318,2025-03-27 22:13:15,39.45,27.64
TWR_488,2025-04-14 06:31:12,97.75,89.91
TWR_189,2025-12-20 13:14:10,85.21,35.34
TWR_466,2025-07-07 18:33:51,77.95,45.16
TWR_449,2025-11-07 11:34:23,47.22,78.39
TWR_121,2025-01-07 05:48:20,68.82,52.13
TWR_431,2025-07-12 13:49:33,12.99,3.32
TWR_064,2025-09-24 18:03:55,20.28,85.81
TWR_310,2025-04-27 03:39:59,22.85,24.07
TWR_435,2025-03-21 13:22:42,20.79,40.31
TWR_073,2025-03-07 09:23:37,61.69,20.04
TWR_042,2025-03-31 23:47:17,92.96,40.46
TWR_261,2025-10-26 17:33:35,38.07,99.48
TWR_090,2025-12-13 10:02:55,81.35,80.06
TWR_090,2025-11-28 19:45:45,69.9,36.39
TWR_370,2025-05-21 11:52:06,6.35,66.14
TWR_123,2025-10-13 14:43:05,59.97,40.54
TWR_250,2025-08-16 09:00:37,69.56,97.93
TWR_033,2025-02-27 22:58:50,55.97,77.62
TWR_090,2025-05-25 19:45:51,14.73,72.06
TWR_291,2025-10-01 03:01:13,63.83,14.19
TWR_056,2025-11-02 11:25:24,37.97,8.83
TWR_236,2025-10-28 20:18:28,91.43,73.33
TWR_028,2025-08-30 07:23:32,15.82,81.33
TWR_279,2025-07-22 02:52:41,74.59,27.67
TWR_496,2025-08-30 10:50:11,67.07,49.56
TWR_267,2025-12-05 06:02:24,60.65,79.26
TWR_308,2025-12-07 17:33:41,26.37,15.22
TWR_073,2025-08-02 03:59:55,72.34,64.04
TWR_330,2025-01-24 15:59:18,79.02,69.41
TWR_120,2025-09-20 01:48:25,78.35,93.66
TWR_297,2025-05-26 13:44:22,13.13,1.16
TWR_331,2025-09-23 22:02:35,43.5,87.25
TWR_376,2025-02-09 06:29:12,13.04,21.48
TWR_221,2025-01-24 09:31:48,43.96,41.22
TWR_487,2025-08-10 11:11:23,72.15,63.94
TWR_027,2025-02-11 01:39:18,0.32,4.94
TWR_382,2025-05-25 06:04:31,75.63,44.19
TWR_289,2025-02-17 16:50:13,17.95,68.56
TWR_146,2025-12-22 19:15:49,27.89,7.08
TWR_453,2025-08-27 21:39:33,84.79,68.71
TWR_427,2025-05-21 23:08:22,79.46,16.31
TWR_264,2025-07-29 11:48:25,68.55,77.48
TWR_132,2025-03-12 06:15:45,78.39,32.38
TWR_258,2025-03-27 19:09:07,41.19,28.17
TWR_132,2025-09-22 16:13:45,88.15,53.41
TWR_467,2025-06-01 02:05:52,36.52,46.85
TWR_451,2025-02-11 21:30:55,60.99,7.8
TWR_343,2025-02-24 18:57:43,26.77,26.97
TWR_267,2025-12-01 16:29:23,44.21,57.07
TWR_237,2025-11-21 14:33:47,6.91,81.44
TWR_322,2025-01-18 21:06:01,6.82,20.97
TWR_214,2025-04-01 06:04:03,55.77,50.05
TWR_109,2025-05-17 18:58:21,44.94,41.66
TWR_269,2025-12-08 04:46:17,57.3,55.67
TWR_402,2025-12-15 14:09:46,86.88,22.49
TWR_240,2025-01-03 10:12:15,87.03,65.63
TWR_422,2025-01-15 08:44:46,27.22,72.18
TWR_002,2025-10-08 10:42:15,33.78,27.42
TWR_372,2025-08-09 04:09:38,29.19,39.63
TWR_460,2025-05-02 03:37:04,7.7,17.26
TWR_136,2025-02-23 20:48:42,71.75,6.06
TWR_485,2025-11-25 18:44:24,92.65,61.28
TWR_181,2025-09-20 04:09:32,78.07,72.0
TWR_111,2025-02-19 07:37:14,79.24,81.61
TWR_364,2025-11-20 21:16:30,98.87,69.9
TWR_476,2025-10-06 09:15:25,6.68,84.08
TWR_431,2025-10-15 00:25:00,20.73,66.21
TWR_171,2025-01-28 11:56:12,16.2,77.78
TWR_026,2025-11-17 20:11:42,60.38,95.47
TWR_489,2025-01-28 05:02:59,40.53,65.28
TWR_393,2025-07-21 09:30:24,39.47,33.24
TWR_210,2025-10-11 18:30:05,54.27,39.71
TWR_434,2025-03-22 05:49:56,55.67,76.4
TWR_184,2025-07-24 13:50:42,98.56,70.31
TWR_290,2025-11-30 10:09:18,52.82,94.18
TWR_096,2025-03-11 02:15:52,87.68,32.37
TWR_494,2025-04-22 02:31:36,8.59,46.93
TWR_455,2025-10-11 00:11:43,51.45,76.35
TWR_223,2025-06-18 05:05:19,64.61,18.64
TWR_086,2025-04-26 02:19:03,89.2,3.65
TWR_411,2025-09-19 20:21:51,6.3,61.54
TWR_109,2025-09-27 04:26:58,69.41,54.27
